person_id,home_geography_id,destination_geography_id,age_years,sex,employed,income_monthly_inr,permitted_modes,purpose,initial_mode,departure_s,activity_duration_s,source
baseline_931,27:518:99999:802794:1351:000000,27:519:99999:802794:0933:000000,29,male,True,14360.929568614845,"walk,pt,taxi,auto_rickshaw",work,pt,33018.93320545114,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_932,27:518:99999:802794:1773:000000,27:518:99999:802794:1255:000000,26,male,True,72793.94717862419,"walk,pt,taxi,auto_rickshaw",work,taxi,29749.824664523654,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_933,27:517:04171:553117:0000:000000,27:517:04171:553187:0000:000000,19,male,True,31232.496782395756,"walk,pt,bike,taxi,auto_rickshaw",work,bike,29245.11580523156,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_934,27:520:04175:553817:0001:000000,27:520:04173:553514:0001:000000,38,male,True,57075.55182641213,"walk,pt,taxi,ride,auto_rickshaw",work,walk,30318.374755884826,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_935,27:517:04166:552473:0000:000000,27:518:99999:802794:2282:000000,58,female,True,20291.4136128831,"walk,pt,bike,taxi,auto_rickshaw",work,walk,32536.077367172322,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_936,27:518:99999:802794:2080:000000,27:518:99999:802794:2385:000000,19,female,False,24630.734612691518,"walk,pt,car,taxi,ride,auto_rickshaw",other,taxi,36612.738106544275,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_937,27:517:04158:551593:0000:000000,27:517:04158:551646:0000:000000,6,male,False,26792.870759183807,"walk,pt",education,pt,28877.252225121916,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_938,27:519:99999:802794:0933:000000,27:519:99999:802794:0628:000000,49,male,True,24664.014228822864,"walk,pt,motorbike,taxi,auto_rickshaw",work,motorbike,35026.301809644785,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_939,27:518:99999:802794:1351:000000,27:518:99999:802794:1145:000000,14,female,False,12854.864613546004,"walk,pt",education,walk,27935.93377273453,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_940,27:519:99999:802794:0837:000000,27:519:99999:802794:0933:000000,16,female,False,14443.647032629897,"walk,pt,bike",education,walk,31629.9509413235,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_941,27:518:99999:802794:1564:000000,27:518:99999:802794:1874:000000,23,female,False,12613.496439300581,"walk,pt,car,taxi,ride,auto_rickshaw",other,ride,37324.0315771247,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_942,27:517:04158:551627:0000:000000,27:517:04157:551576:0000:000000,38,male,True,42554.53052725765,"walk,pt,taxi,auto_rickshaw",work,taxi,33562.642523976705,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_943,27:517:04168:552985:0000:000000,27:517:04168:553000:0000:000000,10,male,False,184924.17656296873,"walk,pt",education,walk,29990.983324451296,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_944,27:520:04176:553891:0000:000000,27:518:99999:802794:1978:000000,42,male,True,63890.912260810794,"walk,pt,bike,motorbike,taxi,auto_rickshaw",work,motorbike,35017.69456529879,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_945,27:519:99999:802794:0628:000000,27:519:99999:802794:0732:000000,7,male,False,39828.85927404382,"walk,pt",education,walk,26934.76514373801,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_946,27:519:99999:802794:0630:000000,27:518:99999:802794:1977:000000,13,female,False,66075.48088091642,"walk,pt",education,pt,25212.717339047624,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_947,27:520:04172:553303:0000:000000,27:519:99999:802794:0418:000000,37,male,False,43486.839855376624,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,41168.685643702636,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_948,27:518:99999:802794:2080:000000,27:518:99999:802794:1978:000000,62,female,True,15367.031136755573,"walk,pt,car,taxi,ride,auto_rickshaw",work,pt,33251.756360630825,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_949,27:517:04164:552398:0000:000000,27:517:04164:552403:0000:000000,10,female,False,30091.510686472877,"walk,pt",education,walk,29650.269103345705,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_950,27:518:99999:802794:1564:000000,27:518:99999:802794:1564:000000,6,male,False,70283.62520814296,"walk,pt",education,walk,32096.02708502146,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_951,27:520:04173:553514:0001:000000,27:520:04173:553514:0001:000000,4,male,False,22612.95751770093,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_952,27:520:04173:553448:0000:000000,27:520:04173:553448:0000:000000,3,male,False,22065.930214539872,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_953,27:518:99999:802794:1978:000000,27:518:99999:802794:1048:000000,56,female,True,30192.51683199535,"walk,pt,bike,taxi,auto_rickshaw",work,walk,35013.147823465224,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_954,27:519:99999:802794:0527:000000,27:518:99999:802794:2385:000000,30,male,True,12066.334848410643,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,32306.6236842533,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_955,27:517:04158:551596:0000:000000,27:517:04158:551608:0000:000000,73,female,False,16162.969254274058,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,41868.64603028961,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_956,27:518:99999:802794:1870:000000,27:518:99999:802794:1870:000000,3,male,False,50529.001977816115,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_957,27:518:99999:802794:1352:000000,27:518:99999:802794:1352:000000,17,female,False,37302.31504055551,"walk,pt",education,pt,32138.158656554515,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_958,27:519:99999:802794:0933:000000,27:518:99999:802794:1043:000000,11,male,False,17275.50307313529,"walk,pt",education,walk,29685.2283960298,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_959,27:519:99999:802794:0630:000000,27:518:99999:802794:2179:000000,21,male,True,19017.212812560258,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,31424.338238093573,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_960,27:520:04173:553443:0000:000000,27:520:04173:553445:0000:000000,26,female,False,7072.573659906661,"walk,pt,taxi,auto_rickshaw",other,walk,38149.73376138759,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_961,27:518:99999:802794:1043:000000,27:518:99999:802794:1142:000000,24,female,False,34978.503914910696,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,38592.56594185906,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_962,27:518:99999:802794:2283:000000,27:518:99999:802794:1249:000000,58,female,True,52332.37691794997,"walk,pt,car,taxi,ride,auto_rickshaw",work,pt,32835.10086135607,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_963,27:518:99999:802794:2080:000000,27:518:99999:802794:2080:000000,20,male,False,46628.31755576158,"walk,pt,car,motorbike,taxi,ride,auto_rickshaw",other,car,39485.69442623416,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_964,27:518:99999:802794:2080:000000,27:518:99999:802794:2080:000000,14,female,False,25408.649549623024,"walk,pt,ride",education,pt,30036.48643142467,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_965,27:518:99999:802794:2385:000000,27:518:99999:802794:2385:000000,28,female,False,25253.437786809944,"walk,pt,motorbike,taxi,auto_rickshaw",other,taxi,38310.99710222089,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_966,27:518:99999:802794:1564:000000,27:518:99999:802794:1564:000000,18,male,False,112832.1725934239,"walk,pt,taxi,auto_rickshaw",other,pt,41155.03180192982,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_967,27:517:04167:552750:0000:000000,27:517:04161:552004:0000:000000,56,male,True,92443.94475898024,"walk,pt,taxi,auto_rickshaw",work,walk,32416.710685786522,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_968,27:517:04166:552641:0000:000000,27:518:99999:802794:1255:000000,36,male,True,17777.115887799693,"walk,pt,bike,taxi,auto_rickshaw",work,auto_rickshaw,35878.355536456336,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_969,27:517:04168:552996:0000:000000,27:518:99999:802794:2282:000000,38,male,True,59604.838009046594,"walk,pt,taxi,auto_rickshaw",work,walk,29980.57626180017,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_970,27:519:99999:802794:0935:000000,27:519:99999:802794:0732:000000,18,male,False,7359.299909522067,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,40463.92790954411,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_971,27:518:99999:802794:2384:000000,27:518:99999:802794:2283:000000,36,male,True,21240.35293288699,"walk,pt,bike,taxi,auto_rickshaw",work,pt,32470.506143258637,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_972,27:518:99999:802794:2385:000000,27:518:99999:802794:1255:000000,43,female,True,72974.66852626555,"walk,pt,taxi,auto_rickshaw",work,walk,32505.439808837982,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_973,27:520:04173:553491:0000:000000,27:520:04172:553330:0000:000000,17,male,False,32447.48966878302,"walk,pt",education,walk,31613.74784632451,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_974,27:519:99999:802794:0732:000000,27:518:99999:802794:2179:000000,59,male,False,18380.803327721835,"walk,pt,taxi,auto_rickshaw",other,taxi,38961.79314068149,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_975,27:519:99999:802794:0629:000000,27:518:99999:802794:1139:000000,40,male,False,37223.567885567434,"walk,pt,bike,taxi,auto_rickshaw",other,walk,36050.87281021144,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_976,27:517:04170:553034:0000:000000,27:517:04168:553006:0001:000000,22,female,False,71445.8930444153,"walk,pt,motorbike,taxi,auto_rickshaw",other,pt,37517.663587905634,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_977,27:518:99999:802794:2385:000000,27:518:99999:802794:1256:000000,44,female,False,39996.75100851368,"walk,pt,motorbike,taxi,auto_rickshaw",other,auto_rickshaw,41760.018997187835,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_978,27:518:99999:802794:1460:000000,27:518:99999:802794:1460:000000,61,male,False,24007.035666972628,"walk,pt,car,taxi,ride,auto_rickshaw",other,ride,40614.2844964899,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_979,27:518:99999:802794:2080:000000,27:518:99999:802794:2080:000000,2,male,False,68904.68304032677,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_980,27:517:04163:552247:0000:000000,27:517:04163:552247:0000:000000,5,female,False,32496.924601422124,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_981,27:520:04173:553514:0001:000000,27:520:04172:553310:0000:000000,72,female,False,21023.885408082573,"walk,pt,taxi,auto_rickshaw",other,walk,36900.9074943559,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_982,27:517:04158:551712:0000:000000,27:517:04159:551788:0000:000000,19,male,True,46647.01362558368,"walk,pt,taxi,auto_rickshaw",work,pt,33479.721545224136,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_983,27:517:04170:553035:0000:000000,27:518:99999:802794:2283:000000,30,female,True,10898.614163272767,"walk,pt,taxi,auto_rickshaw",work,walk,30033.658406907663,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_984,27:518:99999:802794:1978:000000,27:518:99999:802794:2284:000000,12,female,False,21242.539237860845,"walk,pt",education,walk,27886.158405550756,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_985,27:518:99999:802794:1564:000000,27:518:99999:802794:1870:000000,43,male,True,159671.54913605197,"walk,pt,motorbike,taxi,auto_rickshaw",work,auto_rickshaw,31133.17093133125,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_986,27:518:99999:802794:1667:000000,27:519:99999:802794:0934:000000,59,male,True,17276.227899877493,"walk,pt,taxi,auto_rickshaw",work,walk,29054.424729615464,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_987,27:520:04173:553513:0001:000000,27:520:04173:553513:0001:000000,4,male,False,49937.5798951399,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_988,27:519:99999:802794:0933:000000,27:518:99999:802794:1978:000000,20,male,True,57125.55943372546,"walk,pt,taxi,auto_rickshaw",work,pt,31124.006053424557,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_989,27:519:99999:802794:0934:000000,27:519:99999:802794:0629:000000,66,male,False,77014.04855361971,"walk,pt,taxi,auto_rickshaw",other,taxi,41466.890220492736,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_990,27:520:04175:553721:0000:000000,27:520:04173:553361:0000:000000,19,male,True,69186.16782172646,"walk,pt,taxi,auto_rickshaw",work,walk,32912.26798818369,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_991,27:517:04158:551708:0000:000000,27:517:04163:552248:0000:000000,49,male,True,52463.637003036456,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,28939.42022690698,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_992,27:518:99999:802794:2384:000000,27:518:99999:802794:2283:000000,47,male,False,19707.616742357375,"walk,pt,taxi,auto_rickshaw",other,taxi,39547.509131110324,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_993,27:518:99999:802794:1565:000000,27:518:99999:802794:1043:000000,34,male,False,22367.0583011825,"walk,pt,taxi,auto_rickshaw",other,taxi,36547.77229027163,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_994,27:520:04179:554346:0000:000000,27:520:04179:554344:0000:000000,7,male,False,27237.761274725628,"walk,pt",education,walk,29659.877924752785,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_995,27:518:99999:802794:1563:000000,27:518:99999:802794:1563:000000,17,male,False,31608.30224735065,"walk,pt,ride",education,ride,32027.286942313913,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_996,27:519:99999:802794:0837:000000,27:519:99999:802794:0933:000000,79,female,False,89971.3236176631,"walk,pt,taxi,auto_rickshaw",other,taxi,42104.617922273574,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_997,27:518:99999:802794:2385:000000,27:518:99999:802794:2385:000000,16,male,False,42503.50477719723,"walk,pt",education,walk,28691.77704211186,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_998,27:519:99999:802794:0523:000000,27:519:99999:802794:0527:000000,8,male,False,42637.1745649233,"walk,pt",education,pt,25735.228667918334,21600,synthetic_from_historical_marginals_and_provisional_assumptions
