person_id,tour_index,purpose,location_id,destination_geography_id,x_m,y_m,duration_s,initial_mode,source,destination_source
baseline_911,0,work,osm_node_7070857462,27:519:99999:802794:0103:000000,270851.10463277996,2093841.3024304574,28800,taxi,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_911,1,social,census_27:519:99999:802794:0933:000000,27:519:99999:802794:0933:000000,273717.8667933935,2106506.3754788395,3390,pt,synthetic_provisional_activity,historical_population_location_proxy
baseline_912,0,work,osm_node_1939199158,27:518:99999:802794:1769:000000,273000.47115990927,2127435.0887924894,28800,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_912,1,shopping,osm_node_13518571462,27:518:99999:802794:1772:000000,274806.47172207397,2127440.3791673346,4380,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_913,0,leisure,osm_way_924125623,27:519:99999:802794:0629:000000,273666.6590525047,2102623.2786995918,5670,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_914,0,work,census_27:518:99999:802794:1460:000000,27:518:99999:802794:1460:000000,272083.9891974064,2120109.129958732,28800,taxi,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_916,0,work,osm_node_715015489,27:519:99999:802794:0312:000000,271227.44347371475,2097163.154087434,28800,ride,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_917,0,work,census_27:517:04158:551580:0000:000000,27:517:04158:551580:0000:000000,270314.2829849445,2223253.8547580517,28800,taxi,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_918,0,education,census_27:518:99999:802794:1978:000000,27:518:99999:802794:1978:000000,278238.9955045299,2113444.001519714,21600,pt,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_920,0,shopping,osm_node_12770274381,27:519:99999:802794:0731:000000,274181.65057789045,2105194.149315337,4380,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_920,1,social,osm_node_12408794373,27:518:99999:802794:1048:000000,274082.9172251491,2111164.5252796216,3390,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_921,0,work,census_27:518:99999:802794:1978:000000,27:518:99999:802794:1978:000000,278238.9955045299,2113444.001519714,28800,auto_rickshaw,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_924,0,work,osm_way_207772590,,291956.9087162649,2123220.993293099,28800,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_924,1,leisure,osm_way_946927777,27:520:04173:553464:0000:000000,305051.8964612534,2096528.7011811347,5160,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_924,2,shopping,osm_node_13870297539,27:520:04173:553517:0001:000000,295128.6647051787,2100656.9431254845,1515,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_925,0,education,osm_node_7944548697,27:517:04158:551595:0000:000000,269458.44227046496,2211087.8902213867,21600,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_928,0,education,osm_way_292306935,27:518:99999:802794:1562:000000,272605.84176889434,2123781.5026255585,21600,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_929,0,education,osm_way_706489199,27:518:99999:802794:1146:000000,271993.5029246642,2111747.5750653995,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_930,0,education,osm_way_923727718,27:517:04163:552190:0000:000000,265014.5544051273,2193286.606050409,21600,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_931,0,work,osm_node_3532038985,27:518:99999:802794:2283:000000,279407.68218471436,2112615.769197171,28800,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_932,0,work,osm_node_11942325421,27:518:99999:802794:2385:000000,281958.61271498376,2119148.049799532,28800,taxi,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_933,0,work,census_27:517:04171:553187:0000:000000,27:517:04171:553187:0000:000000,360296.5875805398,2131361.117158252,28800,bike,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_934,0,work,osm_node_7656617467,27:520:04175:553818:0001:000000,308470.274057299,2090443.4210160305,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_935,0,work,osm_way_1068843540,,288915.2200090657,2118563.409301568,28800,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_935,1,shopping,osm_way_921429536,,286751.5684396664,2125180.4948046478,4320,taxi,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_935,2,social,osm_node_12593461395,,287127.2452111024,2127877.5268410644,3420,taxi,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_936,0,leisure,osm_node_415886286,,292318.1698023529,2112752.48055598,5460,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_937,0,education,census_27:517:04158:551646:0000:000000,27:517:04158:551646:0000:000000,272793.9330827248,2218269.830358954,21600,pt,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_938,0,work,census_27:519:99999:802794:0628:000000,27:519:99999:802794:0628:000000,272467.3477014199,2101980.967157835,28800,motorbike,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_939,0,education,census_27:518:99999:802794:1145:000000,27:518:99999:802794:1145:000000,274300.8545099194,2109009.1850550855,21600,walk,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_940,0,education,osm_way_975603216,27:519:99999:802794:0527:000000,271632.10355008126,2098718.003616712,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_941,0,social,osm_way_436606772,27:518:99999:802794:2384:000000,281884.2802857886,2113465.1570104263,3390,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_941,1,shopping,osm_node_5107315421,27:518:99999:802794:2385:000000,280427.11020011944,2117254.8637133134,4380,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_942,0,work,census_27:517:04157:551576:0000:000000,27:517:04157:551576:0000:000000,288777.6276116696,2223397.681085326,28800,taxi,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_942,1,leisure,osm_way_283098494,,293256.72853155393,2224170.3093112553,5160,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_943,0,education,osm_way_957445433,27:517:04168:552980:0000:000000,301954.5048303859,2124788.222304785,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_944,0,work,census_27:518:99999:802794:1978:000000,27:518:99999:802794:1978:000000,278238.9955045299,2113444.001519714,28800,motorbike,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_945,0,education,census_27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,275615.35843276,2105475.528990775,21600,walk,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_946,0,education,osm_way_356294784,27:519:99999:802794:0630:000000,273082.4442979883,2102872.147018117,21600,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_947,0,leisure,osm_node_4099677902,27:519:99999:802794:0103:000000,271837.92952873744,2093820.8314767345,5160,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_948,0,work,osm_node_4326460089,27:518:99999:802794:1978:000000,277812.23342879314,2113007.744807571,28800,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_949,0,education,osm_node_14048944001,,268902.8236813706,2152168.54385988,21600,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_950,0,education,osm_way_1138003480,27:518:99999:802794:1564:000000,276643.0849392972,2121322.313476167,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_953,0,work,osm_node_12960843827,27:518:99999:802794:1255:000000,276474.5779307168,2114565.000498059,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_953,1,leisure,osm_node_11298617868,27:518:99999:802794:1141:000000,271615.33280137024,2109443.0204201997,5460,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_954,0,work,osm_node_6201759585,27:519:99999:802794:0731:000000,274182.28841576684,2105834.2828583727,28800,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_954,1,shopping,osm_node_6512947785,27:519:99999:802794:0523:000000,271883.31292336155,2099595.306460436,1425,auto_rickshaw,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_955,0,social,osm_way_851788005,,263023.36863046815,2212318.818176206,3420,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_955,1,shopping,census_27:517:04158:551603:0000:000000,27:517:04158:551603:0000:000000,267843.6306387312,2211526.923705805,4320,taxi,synthetic_provisional_activity,historical_population_location_proxy
baseline_957,0,education,osm_way_706489199,27:518:99999:802794:1146:000000,271993.5029246642,2111747.5750653995,21600,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_958,0,education,osm_way_979397737,27:519:99999:802794:0933:000000,273091.66043839476,2106431.536768784,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_959,0,work,census_27:518:99999:802794:2179:000000,27:518:99999:802794:2179:000000,278652.0681987846,2108855.5401041145,28800,auto_rickshaw,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_959,1,leisure,osm_node_13673721192,27:519:99999:802794:0836:000000,271326.22457080695,2102613.573301109,5670,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_960,0,shopping,osm_node_13906499429,27:520:04173:553517:0001:000000,295142.01405313856,2100689.8319568145,4320,taxi,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_961,0,social,osm_node_3764924505,27:518:99999:802794:1043:000000,272899.1884643,2109535.1535002626,3390,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_962,0,work,osm_node_3206047096,27:518:99999:802794:2080:000000,280810.6798801819,2109179.660000768,28800,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_962,1,leisure,osm_node_6226601604,27:518:99999:802794:1978:000000,278865.6738229458,2112620.4194739233,5460,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_964,0,education,osm_way_626348904,27:518:99999:802794:2079:000000,280256.0444432225,2108584.711229272,21600,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_966,0,social,osm_way_1120549548,27:518:99999:802794:2487:000000,283123.6383870182,2121463.8634351054,3450,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_967,0,work,osm_node_12912367801,,294733.6662549315,2132870.2411815757,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_968,0,work,census_27:518:99999:802794:1255:000000,27:518:99999:802794:1255:000000,275516.70556404133,2115456.3087005336,28800,auto_rickshaw,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_968,1,social,osm_node_4990174721,27:517:04170:553034:0000:000000,307427.5467360549,2127770.0808437173,3930,taxi,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_969,0,work,osm_node_7049071219,,286750.71052582096,2123847.695900128,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_970,0,social,osm_way_255369858,27:518:99999:802794:1141:000000,271020.82156172034,2109142.923299646,3450,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_971,0,work,census_27:518:99999:802794:2283:000000,27:518:99999:802794:2283:000000,279821.3215156251,2112536.842349015,28800,pt,synthetic_provisional_activity,unchanged_primary_zone_proxy
baseline_972,0,work,osm_node_7042871859,27:518:99999:802794:2179:000000,279472.86055662774,2107676.903503717,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_972,1,shopping,osm_way_921577846,,286695.41126919753,2125120.462930667,4380,pt,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_972,2,social,osm_node_4264598302,27:518:99999:802794:2281:000000,280134.5961437406,2110844.5357681615,3390,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_973,0,education,osm_way_396548946,27:520:04173:553466:0000:000000,306422.6529432968,2097060.8330731126,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_974,0,leisure,census_27:519:99999:802794:0934:000000,27:519:99999:802794:0934:000000,272642.2060234292,2105880.894614429,5670,auto_rickshaw,synthetic_provisional_activity,historical_population_location_proxy
baseline_976,0,shopping,osm_node_9215039101,,287233.2747307174,2127897.2957398864,4320,motorbike,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_976,1,social,census_27:517:04168:552983:0000:000000,27:517:04168:552983:0000:000000,301904.09354741906,2125147.2350276955,3420,pt,synthetic_provisional_activity,historical_population_location_proxy
baseline_977,0,shopping,osm_node_13866529494,,289632.5174053536,2109937.8010102385,4380,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_978,0,leisure,osm_way_257491064,27:518:99999:802794:1352:000000,273065.7766478925,2116962.004259658,5670,auto_rickshaw,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
baseline_981,0,shopping,osm_node_14103449002,,301777.922544717,2102243.5915521733,4380,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_982,0,work,osm_node_2564046813,27:517:04157:551571:0000:000000,282608.12872166105,2226553.6694965214,28800,pt,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_983,0,work,osm_node_12944612681,27:518:99999:802794:2179:000000,279028.2482345308,2107907.7065028585,28800,walk,synthetic_provisional_activity,OSM_point_location_not_capacity
baseline_984,0,education,osm_way_345152623,27:518:99999:802794:1978:000000,277666.54619700275,2112701.6829523174,21600,walk,synthetic_provisional_activity,OSM_area_representative_point_not_capacity_or_entrance
